lead_id,perfil,origen,etapa,tiene_presupuesto,precio_match,tiene_tipo_preferido,tiene_distrito,dias_inactivo,num_seguimientos,puntuacion_lead,problema_legal,problema_precio,problema_accesibilidad,solo_explorando,convirtio,probabilidad_calculada,fecha_creacion
7971,referido,referido,negociacion,1,1,1,1,2,4,0,0,0,0,1,0,0.277,2026-05-30
2797,explorador,chat,cierre,0,0,0,0,2,5,0,0,0,0,1,1,0.133,2026-04-16
5758,explorador,web,contactado,1,0,0,0,0,2,0,0,0,0,0,0,0.17,2026-03-28
555,explorador,telegram,contactado,0,0,1,0,13,2,0,0,0,0,0,0,0.12,2026-04-25
5075,explorador,web,calificado,0,0,1,0,5,1,54.9,0,0,0,1,0,0.056,2026-05-08
9912,referido,referido,perdido,1,1,1,1,35,0,85.2,0,0,0,0,0,0.32,2026-04-28
2882,explorador,web,calificado,1,1,0,1,4,1,46.4,0,0,0,1,0,0.084,2026-05-20
6159,referido,referido,calificado,1,1,1,1,6,1,80.2,0,0,1,0,1,0.504,2026-05-22
1001,explorador,chat,cierre,0,0,0,0,3,6,0,0,0,0,0,1,0.38,2026-03-30
7534,referido,referido,contactado,1,0,0,1,6,2,89.1,1,0,0,0,0,0.297,2026-05-16
3352,explorador,telegram,calificado,0,0,0,0,8,2,29.3,0,1,0,0,0,0.098,2026-03-24
306,explorador,web,propuesta,0,0,0,0,2,3,18.6,0,0,0,0,0,0.22,2026-05-05
19079,familiar,referido,perdido,1,0,1,1,33,0,72.8,0,1,0,0,0,0.063,2026-03-27
11375,inversor,chat,negociacion,0,0,1,0,0,4,34.9,0,1,0,0,0,0.343,2026-03-21
9579,referido,referido,propuesta,1,1,1,1,0,3,83.7,0,0,0,0,1,0.65,2026-06-04
12084,inversor,telegram,contactado,1,0,1,0,0,2,52.1,0,0,0,0,0,0.36,2026-05-17
19442,familiar,web,cierre,1,0,0,1,1,7,0,0,0,0,0,1,0.57,2026-03-07
17338,familiar,web,calificado,1,0,1,1,8,2,58.4,0,0,0,0,0,0.35,2026-05-30
15769,familiar,telegram,negociacion,1,0,1,1,0,4,50.7,0,0,1,0,1,0.408,2026-05-21
11325,inversor,referido,perdido,1,0,0,0,53,1,37.6,1,1,0,0,0,0.031,2026-03-09
18784,familiar,web,cierre,1,0,1,1,2,6,76.8,1,0,0,0,0,0.325,2026-05-29
8471,referido,referido,propuesta,1,1,1,1,3,2,0,0,0,0,0,1,0.65,2026-05-09
17627,familiar,web,contactado,0,0,1,1,7,2,0,0,0,0,0,0,0.3,2026-05-07
6893,referido,referido,calificado,1,0,1,0,9,3,66.0,0,1,0,0,0,0.392,2026-03-29
8951,referido,referido,negociacion,0,0,1,1,1,4,0,0,1,0,0,1,0.497,2026-03-25
6838,referido,referido,calificado,1,1,0,0,6,1,0,0,0,0,0,1,0.59,2026-04-26
13135,inversor,chat,negociacion,1,1,1,1,4,3,0,0,0,0,0,1,0.55,2026-05-17
971,explorador,web,contactado,1,0,1,0,0,1,0,0,0,0,1,0,0.059,2026-04-17
9510,referido,referido,contactado,1,1,1,1,7,0,0,0,0,0,0,1,0.59,2026-04-29
13643,inversor,chat,calificado,1,1,1,1,7,3,78.2,0,0,0,0,1,0.45,2026-05-08
8958,referido,referido,propuesta,1,1,1,1,1,3,0,1,0,0,0,1,0.391,2026-04-30
12926,inversor,telegram,contactado,0,0,1,1,13,2,0,0,0,0,0,0,0.31,2026-05-17
5602,explorador,web,perdido,0,0,0,0,17,1,0,1,0,0,0,0,0.0,2026-04-08
1663,explorador,chat,contactado,0,0,0,1,3,2,0,0,1,0,1,0,0.039,2026-03-07
11347,inversor,chat,negociacion,1,1,1,1,4,4,0,1,0,0,0,0,0.314,2026-03-10
5014,explorador,web,contactado,0,0,1,0,13,2,0,0,0,1,0,0,0.096,2026-05-25
19843,familiar,chat,cierre,1,0,1,0,3,6,34.4,0,0,0,0,1,0.57,2026-04-02
17853,familiar,web,contactado,0,0,0,1,0,1,0,0,1,0,0,0,0.196,2026-05-07
8501,referido,referido,calificado,1,1,0,1,1,2,0,0,0,0,0,1,0.65,2026-03-07
12474,inversor,chat,contactado,0,0,0,1,3,0,0,1,0,0,0,0,0.171,2026-05-01
11051,inversor,web,negociacion,1,1,1,1,7,4,0,1,0,0,0,0,0.314,2026-03-24
14073,inversor,web,propuesta,1,0,1,0,6,2,65.1,0,0,0,0,1,0.42,2026-03-06
6728,referido,referido,cierre,1,1,1,1,3,6,74.0,0,0,0,0,1,0.65,2026-05-19
12838,inversor,web,calificado,0,0,1,0,9,1,23.8,0,0,0,0,0,0.31,2026-04-18
7373,referido,referido,propuesta,1,1,1,0,4,2,80.9,0,0,0,0,1,0.65,2026-05-25
913,explorador,manual,propuesta,1,0,1,0,3,2,42.2,0,0,1,1,0,0.076,2026-05-12
19614,familiar,chat,perdido,1,1,1,1,55,1,72.6,1,0,1,0,0,0.04,2026-03-13
5618,explorador,chat,calificado,1,1,1,0,5,1,0,0,0,0,0,0,0.24,2026-05-11
18986,familiar,web,contactado,0,0,1,1,5,0,41.8,0,0,0,0,0,0.28,2026-04-30
13304,inversor,chat,negociacion,1,0,1,0,6,4,63.7,0,0,0,0,1,0.5,2026-05-22
9896,referido,referido,perdido,0,0,1,1,41,0,0,0,0,0,0,0,0.24,2026-04-01
1685,explorador,telegram,contactado,1,1,0,0,11,1,47.3,1,0,0,0,0,0.088,2026-03-08
15756,familiar,referido,calificado,1,0,1,1,7,3,63.5,0,1,0,0,0,0.294,2026-03-09
8028,referido,referido,contactado,1,0,1,1,7,1,0,1,0,0,0,0,0.297,2026-05-01
4615,explorador,web,perdido,1,0,0,0,47,0,59.9,0,0,0,1,0,0.0,2026-05-29
18649,familiar,chat,negociacion,1,1,0,1,0,4,49.2,0,0,0,0,1,0.54,2026-03-16
5622,explorador,chat,contactado,1,0,0,0,3,0,43.1,0,0,0,0,0,0.15,2026-03-09
14026,inversor,chat,calificado,0,0,1,1,1,3,0,0,1,0,0,0,0.273,2026-04-11
13957,inversor,chat,perdido,0,0,1,1,21,1,0,0,1,0,0,0,0.028,2026-03-06
914,explorador,web,contactado,0,0,0,0,3,2,49.5,0,0,0,1,0,0.049,2026-05-26
15057,familiar,web,calificado,1,1,1,1,8,2,78.2,0,0,0,0,0,0.4,2026-05-27
4302,explorador,web,contactado,1,1,0,0,12,1,0,0,0,0,0,0,0.16,2026-05-26
13848,inversor,telegram,calificado,1,1,1,1,7,2,0,0,0,0,0,1,0.45,2026-03-27
9659,referido,referido,calificado,1,1,1,1,1,3,89.3,1,0,0,0,0,0.369,2026-03-11
16905,familiar,web,calificado,0,0,1,0,6,3,31.9,0,1,0,0,0,0.224,2026-05-06
15952,familiar,web,negociacion,0,0,1,1,6,4,69.1,0,0,0,0,1,0.46,2026-05-30
11860,inversor,telegram,propuesta,1,1,1,0,0,4,71.4,0,0,0,0,1,0.51,2026-05-23
5673,explorador,manual,contactado,1,1,1,0,4,2,93.0,0,0,0,0,0,0.22,2026-04-14
12597,inversor,referido,propuesta,1,0,1,1,6,4,64.0,0,0,0,0,1,0.51,2026-05-23
18602,familiar,chat,calificado,1,1,1,1,1,2,64.0,0,0,1,0,0,0.352,2026-05-25
7487,referido,referido,negociacion,1,1,1,1,5,4,0,0,0,0,0,1,0.65,2026-03-20
7444,referido,referido,calificado,0,0,1,0,0,1,0,0,1,0,0,0,0.385,2026-05-08
15724,familiar,web,contactado,1,1,1,1,6,1,60.6,0,0,1,0,0,0.288,2026-05-11
12364,inversor,web,calificado,1,1,1,1,6,1,79.5,1,0,1,0,0,0.189,2026-03-10
15991,familiar,referido,calificado,1,1,1,1,8,3,0,0,0,0,0,1,0.45,2026-05-21
8384,referido,referido,cierre,1,1,0,0,2,6,86.5,1,0,0,0,1,0.457,2026-04-01
3628,explorador,chat,calificado,0,0,0,0,4,3,28.8,0,1,0,1,0,0.039,2026-05-26
17650,familiar,chat,propuesta,1,1,1,0,5,3,74.4,1,0,0,0,0,0.242,2026-05-23
11141,inversor,referido,negociacion,1,1,1,0,1,3,93.3,0,0,0,0,1,0.6,2026-04-23
2350,explorador,chat,contactado,1,1,0,0,14,0,0,0,0,0,0,0,0.16,2026-03-08
10277,inversor,chat,calificado,1,1,1,1,4,1,74.8,0,0,0,0,1,0.43,2026-03-29
19069,familiar,web,contactado,1,1,1,1,12,2,0,1,0,0,0,0,0.198,2026-05-11
227,explorador,telegram,propuesta,0,0,1,1,5,3,0,0,0,0,1,0,0.084,2026-05-24
7892,referido,referido,propuesta,1,1,1,1,4,2,0,0,0,1,0,1,0.552,2026-04-29
19256,familiar,web,contactado,1,0,1,1,12,2,0,0,0,0,0,0,0.31,2026-04-08
4766,explorador,chat,propuesta,0,0,0,0,3,4,17.3,0,0,0,0,0,0.24,2026-03-25
4635,explorador,web,contactado,1,1,0,0,11,0,0,0,0,0,1,0,0.056,2026-06-04
14849,inversor,chat,propuesta,1,1,1,1,5,3,64.6,0,0,0,0,1,0.49,2026-03-12
9604,referido,referido,negociacion,1,1,1,0,5,4,0,0,0,0,0,1,0.65,2026-03-25
5356,explorador,manual,propuesta,1,1,0,0,3,3,0,1,0,0,1,0,0.058,2026-03-29
17133,familiar,web,calificado,1,0,1,1,10,2,0,0,0,1,0,0,0.28,2026-05-04
18267,familiar,chat,perdido,0,0,1,1,16,2,0,1,1,0,0,0,0.012,2026-04-24
2720,explorador,web,perdido,1,0,0,1,38,0,34.8,0,1,0,0,0,0.0,2026-04-18
19822,familiar,referido,perdido,0,0,1,0,23,0,0,1,1,0,1,0,0.005,2026-03-22
19695,familiar,web,cierre,1,0,1,1,3,5,49.1,0,1,0,0,1,0.413,2026-04-24
16953,familiar,chat,calificado,1,0,1,1,10,1,0,0,0,0,0,0,0.33,2026-04-21
8254,referido,referido,cierre,0,0,1,0,1,6,58.7,0,1,0,0,1,0.539,2026-03-09
14141,inversor,web,calificado,0,0,0,1,10,3,64.4,0,0,0,0,0,0.33,2026-04-20
17458,familiar,chat,cierre,1,0,0,1,1,6,56.7,0,0,0,0,1,0.57,2026-03-21
9293,referido,referido,negociacion,1,1,0,0,3,4,74.1,0,0,0,0,1,0.65,2026-03-25
16203,familiar,referido,negociacion,1,0,0,1,0,5,0,0,1,0,0,1,0.378,2026-03-13
14165,inversor,referido,calificado,1,1,1,0,3,1,70.7,0,0,0,0,1,0.48,2026-03-29
12548,inversor,web,cierre,1,1,0,1,0,5,47.9,0,0,1,0,1,0.52,2026-05-06
18260,familiar,chat,propuesta,1,1,0,1,1,4,78.5,0,0,0,0,1,0.48,2026-03-18
9898,referido,referido,calificado,0,0,0,1,0,1,75.9,0,0,0,0,1,0.55,2026-03-22
18750,familiar,telegram,cierre,1,1,1,1,0,6,0,1,0,0,0,0,0.352,2026-05-11
13889,inversor,chat,calificado,1,1,1,0,7,1,76.5,0,0,0,0,1,0.41,2026-04-08
8135,referido,referido,propuesta,0,0,1,1,7,3,0,0,0,0,0,1,0.61,2026-04-17
5374,explorador,web,contactado,0,0,1,0,8,2,56.1,0,0,0,1,0,0.042,2026-05-15
2219,explorador,web,propuesta,1,0,0,0,3,2,54.8,0,0,0,0,0,0.25,2026-04-14
19699,familiar,web,contactado,1,1,1,1,5,1,0,0,0,0,0,1,0.36,2026-04-30
15704,familiar,web,contactado,1,1,1,0,5,2,73.6,1,0,0,0,0,0.198,2026-04-20
4203,explorador,web,contactado,1,1,1,0,7,1,53.1,0,0,0,0,0,0.2,2026-03-07
12784,inversor,web,calificado,1,0,1,1,6,2,63.4,1,0,0,0,0,0.22,2026-03-17
3986,explorador,web,calificado,0,0,0,0,8,2,0,1,0,1,1,0,0.022,2026-04-25
5968,explorador,web,negociacion,0,0,1,0,5,4,53.4,1,0,1,1,0,0.046,2026-04-04
12750,inversor,telegram,propuesta,1,1,1,0,4,3,71.6,1,0,0,0,0,0.259,2026-04-24
7323,referido,referido,cierre,1,0,1,1,3,5,0,0,1,0,0,1,0.574,2026-03-12
8289,referido,referido,cierre,0,0,1,1,3,7,49.5,1,0,1,0,1,0.348,2026-05-17
12092,inversor,referido,propuesta,0,0,1,0,5,2,0,0,0,0,1,0,0.154,2026-05-14
16536,familiar,chat,negociacion,1,0,1,1,6,3,42.7,1,0,1,0,0,0.207,2026-05-26
15320,familiar,referido,negociacion,0,0,1,0,7,3,0,0,0,0,0,1,0.47,2026-03-19
12988,inversor,chat,contactado,1,1,1,1,14,2,0,0,0,0,0,1,0.39,2026-05-11
3109,explorador,telegram,calificado,1,1,0,1,7,2,0,0,0,0,0,0,0.26,2026-04-27
6437,referido,referido,negociacion,0,0,1,1,2,3,53.7,0,0,0,0,1,0.65,2026-04-06
8296,referido,referido,propuesta,1,1,1,1,1,2,78.2,0,0,0,0,1,0.65,2026-05-16
11563,inversor,referido,perdido,1,0,0,0,18,2,0,0,1,0,0,0,0.07,2026-05-11
9952,referido,referido,contactado,1,1,0,1,10,1,0,0,0,0,0,1,0.55,2026-05-16
6417,referido,referido,contactado,1,0,0,1,7,0,71.6,0,0,1,0,0,0.416,2026-03-25
18177,familiar,telegram,perdido,1,1,1,1,22,1,0,0,0,0,0,0,0.09,2026-03-20
5884,explorador,web,negociacion,1,0,0,0,6,3,27.9,0,0,0,0,0,0.29,2026-05-09
19600,familiar,chat,perdido,1,1,1,1,46,0,0,0,0,0,0,0,0.09,2026-05-26
11889,inversor,referido,negociacion,1,1,0,1,4,3,0,0,0,0,0,1,0.58,2026-04-24
18351,familiar,chat,contactado,1,1,1,0,14,1,68.0,0,0,1,0,0,0.256,2026-05-02
12994,inversor,referido,contactado,1,0,1,0,5,2,0,0,1,0,0,0,0.273,2026-05-08
5128,explorador,chat,calificado,0,0,1,0,6,1,0,0,1,1,0,0,0.09,2026-04-24
3441,explorador,chat,negociacion,1,1,0,0,7,3,41.2,0,0,0,0,0,0.34,2026-05-21
19130,familiar,chat,perdido,1,0,1,1,45,1,0,1,1,0,0,0,0.015,2026-04-30
13006,inversor,chat,calificado,1,1,1,1,2,2,83.4,0,0,0,0,1,0.47,2026-03-12
13893,inversor,chat,calificado,1,0,1,0,2,2,61.0,0,0,1,0,0,0.32,2026-03-22
9596,referido,referido,propuesta,0,0,1,1,3,3,48.1,0,0,0,0,1,0.63,2026-03-13
542,explorador,web,perdido,0,0,1,1,57,2,0,1,0,1,0,0,0.0,2026-04-24
4595,explorador,web,perdido,1,0,0,0,23,0,55.9,0,0,0,1,0,0.0,2026-03-26
3978,explorador,web,contactado,1,1,1,0,7,1,79.8,1,0,1,0,0,0.088,2026-03-20
13864,inversor,referido,contactado,0,0,1,1,3,1,83.5,0,0,1,0,1,0.304,2026-04-19
8170,referido,referido,negociacion,0,0,1,0,1,5,43.4,1,0,0,0,1,0.38,2026-04-08
12373,inversor,telegram,negociacion,1,1,1,0,0,3,55.5,0,0,0,0,1,0.55,2026-03-31
2069,explorador,chat,contactado,0,0,1,0,7,0,55.6,0,1,0,0,0,0.084,2026-05-04
16084,familiar,web,negociacion,1,0,0,1,0,5,68.0,0,0,1,0,1,0.392,2026-04-26
16919,familiar,web,cierre,1,1,0,1,1,6,56.7,0,0,0,0,1,0.62,2026-05-06
18263,familiar,web,contactado,0,0,0,1,10,0,0,0,1,0,0,0,0.168,2026-03-21
4159,explorador,web,calificado,1,1,0,0,3,3,32.2,0,0,0,1,0,0.091,2026-05-31
9839,referido,referido,negociacion,1,1,1,1,6,3,0,0,0,0,0,1,0.65,2026-05-08
2024,explorador,web,contactado,0,0,0,0,7,2,0,0,0,0,1,0,0.042,2026-05-29
3725,explorador,web,perdido,1,0,0,0,25,2,0,0,0,0,0,0,0.0,2026-05-31
7423,referido,referido,negociacion,1,1,1,1,7,3,0,0,0,1,0,1,0.6,2026-03-15
17271,familiar,chat,negociacion,0,0,1,1,4,5,51.7,0,0,0,0,1,0.46,2026-04-14
18446,familiar,web,calificado,1,1,0,1,8,2,67.7,0,0,0,0,0,0.38,2026-04-05
16578,familiar,referido,cierre,1,1,1,1,0,5,0,0,0,1,0,1,0.552,2026-04-18
11337,inversor,web,perdido,1,1,1,1,17,1,48.5,0,0,0,0,0,0.12,2026-05-30
6771,referido,referido,propuesta,1,0,0,1,5,4,0,0,0,0,0,1,0.64,2026-03-09
16338,familiar,referido,cierre,1,1,1,1,1,5,95,1,0,0,0,0,0.38,2026-04-18
6874,referido,referido,calificado,1,1,0,1,7,2,73.0,0,0,1,0,1,0.504,2026-04-20
14690,inversor,referido,contactado,1,1,1,0,5,1,88.5,0,0,0,0,1,0.42,2026-03-30
3721,explorador,manual,propuesta,0,0,1,1,1,2,37.4,0,0,0,0,0,0.26,2026-06-02
7486,referido,referido,propuesta,0,0,1,1,7,2,0,0,0,0,0,1,0.61,2026-04-02
218,explorador,web,propuesta,0,0,0,0,7,2,0,0,1,1,1,0,0.039,2026-05-02
7984,referido,referido,cierre,1,1,1,1,0,5,89.6,0,0,1,0,1,0.65,2026-05-14
14274,inversor,web,calificado,1,1,1,0,5,2,39.3,0,0,0,0,1,0.43,2026-03-20
17926,familiar,referido,contactado,1,0,1,1,12,0,95,0,0,0,0,0,0.34,2026-04-20
12352,inversor,web,perdido,1,0,0,1,53,1,0,0,0,0,0,0,0.05,2026-05-08
10404,inversor,chat,negociacion,1,1,0,1,6,4,0,0,0,0,0,1,0.55,2026-03-24
17049,familiar,web,cierre,1,0,1,1,0,4,0,1,1,0,0,0,0.227,2026-04-21
10951,inversor,referido,negociacion,1,1,1,1,1,5,95,0,0,0,0,1,0.64,2026-05-18
10922,inversor,chat,cierre,1,1,0,0,1,4,59.1,0,0,1,0,1,0.504,2026-03-29
7871,referido,referido,negociacion,1,1,1,1,0,5,90.0,0,0,0,0,1,0.65,2026-03-13
13330,inversor,chat,calificado,1,1,1,0,10,3,64.6,0,0,1,1,0,0.115,2026-04-21
19456,familiar,web,contactado,0,0,1,1,4,0,38.5,1,0,1,0,0,0.123,2026-03-19
5753,explorador,web,calificado,0,0,1,1,2,2,77.8,1,0,0,0,0,0.121,2026-04-02
9849,referido,referido,calificado,0,0,0,1,5,3,61.7,0,0,0,0,1,0.55,2026-05-27
18854,familiar,chat,negociacion,1,1,1,1,4,4,0,1,0,0,1,0,0.104,2026-05-03
7403,referido,referido,contactado,1,1,1,1,2,2,92.7,0,0,0,0,1,0.63,2026-04-23
11566,inversor,telegram,calificado,1,1,1,0,10,1,0,0,0,0,0,0,0.39,2026-03-27
13040,inversor,referido,contactado,1,1,0,1,13,1,66.2,1,0,0,0,0,0.22,2026-03-12
19694,familiar,referido,perdido,1,1,0,1,30,2,75.5,0,0,1,0,0,0.112,2026-06-02
9704,referido,referido,negociacion,0,0,0,1,1,3,79.0,0,1,0,0,1,0.469,2026-03-19
19945,familiar,telegram,negociacion,1,1,1,1,3,3,72.5,0,0,0,0,1,0.54,2026-03-06
15380,familiar,web,cierre,1,0,1,1,3,4,63.3,0,0,0,0,1,0.59,2026-05-09
3157,explorador,web,perdido,0,0,0,1,28,1,36.4,0,0,0,1,0,0.0,2026-05-08
19914,familiar,chat,negociacion,1,1,1,1,5,4,0,0,0,1,0,0,0.432,2026-04-23
2406,explorador,manual,perdido,0,0,0,0,25,2,40.3,0,0,1,1,0,0.0,2026-03-07
16420,familiar,chat,perdido,1,1,1,1,47,2,84.9,0,0,0,1,0,0.038,2026-03-17
7800,referido,referido,negociacion,0,0,0,1,7,5,63.2,0,0,0,0,1,0.65,2026-05-25
11195,inversor,referido,negociacion,1,1,0,1,1,3,56.9,0,0,0,0,1,0.6,2026-04-23
5261,explorador,chat,calificado,0,0,0,0,0,1,38.7,0,0,0,0,0,0.16,2026-03-12
9134,referido,referido,perdido,1,0,1,1,27,0,0,0,0,1,0,0,0.216,2026-05-17
8573,referido,referido,negociacion,0,0,1,1,1,3,58.5,1,0,0,0,0,0.38,2026-03-23
16193,familiar,referido,negociacion,1,0,1,0,4,3,77.1,0,0,0,1,0,0.175,2026-05-08
5482,explorador,manual,contactado,0,0,0,0,8,0,0,0,1,0,0,0,0.056,2026-05-18
3919,explorador,web,contactado,0,0,0,0,11,2,68.5,1,0,0,0,0,0.055,2026-03-31
19434,familiar,telegram,calificado,1,1,1,1,4,3,0,1,0,0,0,0,0.231,2026-05-26
5447,explorador,web,perdido,0,0,0,0,56,2,58.1,0,0,0,0,0,0.0,2026-04-20
5609,explorador,web,contactado,0,0,0,0,12,1,0,0,0,1,0,0,0.064,2026-05-17
17446,familiar,chat,propuesta,1,1,1,1,1,2,64.4,0,0,1,0,0,0.384,2026-03-11
7334,referido,referido,calificado,1,1,1,1,1,3,0,1,0,0,0,0,0.369,2026-05-15
14428,inversor,web,contactado,1,0,1,1,13,1,0,0,0,0,0,0,0.32,2026-05-01
19008,familiar,chat,propuesta,0,0,1,1,1,2,61.2,0,0,0,0,1,0.4,2026-05-03
17298,familiar,web,cierre,0,0,1,1,1,7,41.7,0,0,0,0,1,0.56,2026-03-11
6113,referido,referido,contactado,1,1,1,1,7,1,95,0,0,0,0,1,0.59,2026-03-30
9338,referido,referido,cierre,0,0,1,0,1,7,0,0,1,0,0,1,0.539,2026-06-03
5855,explorador,web,calificado,1,1,0,0,2,3,64.8,0,0,0,0,0,0.26,2026-03-11
5289,explorador,manual,contactado,1,0,1,0,11,2,0,0,1,0,0,0,0.105,2026-05-29
4577,explorador,chat,perdido,0,0,1,0,40,1,0,0,0,0,1,0,0.0,2026-04-17
10787,inversor,web,propuesta,1,0,1,1,0,3,35.7,0,1,0,0,0,0.322,2026-05-10
9964,referido,referido,propuesta,1,0,0,0,2,3,76.2,1,0,0,0,0,0.341,2026-04-18
18997,familiar,referido,contactado,1,1,0,0,4,1,83.2,0,0,0,0,1,0.37,2026-05-02
6020,referido,referido,propuesta,1,1,1,0,2,2,63.0,0,0,0,0,1,0.65,2026-03-15
939,explorador,web,contactado,0,0,0,0,13,2,0,0,0,0,0,0,0.1,2026-05-30
19064,familiar,web,calificado,1,0,1,1,5,2,0,0,1,0,0,0,0.259,2026-03-11
2159,explorador,web,contactado,0,0,1,0,8,2,0,1,0,0,1,0,0.023,2026-04-22
4285,explorador,chat,propuesta,0,0,1,0,1,4,48.4,1,0,0,1,0,0.05,2026-04-01
2388,explorador,chat,contactado,0,0,0,1,0,0,0,0,0,0,0,0,0.14,2026-05-27
5427,explorador,web,propuesta,0,0,0,0,2,4,0,0,1,0,1,0,0.059,2026-05-28
16362,familiar,web,calificado,1,1,0,1,7,3,77.0,1,0,0,0,0,0.22,2026-05-07
8685,referido,referido,cierre,1,1,1,0,0,5,0,0,0,1,0,1,0.65,2026-05-24
19340,familiar,web,contactado,1,0,1,1,14,0,0,0,0,0,0,0,0.29,2026-03-23
186,explorador,manual,cierre,1,0,0,0,2,6,49.8,0,0,0,0,1,0.41,2026-03-12
16594,familiar,web,negociacion,0,0,1,1,1,3,0,0,1,0,0,0,0.322,2026-04-09
4764,explorador,web,contactado,0,0,0,1,5,0,0,1,0,0,0,0,0.066,2026-03-22
8171,referido,referido,propuesta,1,0,0,1,4,4,0,0,0,1,0,1,0.512,2026-05-23
4132,explorador,chat,contactado,1,1,0,0,13,2,60.8,0,0,0,0,0,0.18,2026-03-22
16796,familiar,telegram,propuesta,0,0,1,1,6,2,38.6,0,0,0,0,0,0.38,2026-03-09
1655,explorador,web,perdido,0,0,0,0,48,0,37.9,0,0,0,1,0,0.0,2026-03-17
1993,explorador,web,perdido,1,1,0,1,35,1,0,0,0,0,1,0,0.0,2026-06-01
6142,referido,referido,negociacion,1,0,0,1,6,5,0,0,0,0,0,1,0.65,2026-04-09
11865,inversor,chat,calificado,1,1,1,1,7,1,61.0,0,0,0,0,1,0.43,2026-04-16
1988,explorador,web,propuesta,0,0,0,0,6,3,53.0,0,1,1,0,0,0.112,2026-04-16
14829,inversor,web,contactado,1,0,1,1,12,1,0,0,0,0,0,0,0.32,2026-03-29
17004,familiar,referido,perdido,1,0,1,1,36,0,95,0,1,0,0,0,0.063,2026-05-01
18037,familiar,web,perdido,1,0,1,1,21,1,0,0,0,0,0,0,0.04,2026-04-24
8439,referido,referido,propuesta,1,1,1,1,3,2,0,0,0,0,0,1,0.65,2026-04-29
17669,familiar,web,perdido,1,1,0,1,41,2,0,0,0,1,0,0,0.072,2026-03-12
14100,inversor,chat,calificado,1,1,1,0,2,1,0,0,0,0,0,1,0.43,2026-04-16
7483,referido,referido,negociacion,1,0,0,1,3,3,79.6,0,1,1,0,0,0.392,2026-04-05
2192,explorador,chat,calificado,0,0,0,0,7,1,45.3,1,0,0,0,0,0.077,2026-03-30
3034,explorador,web,contactado,0,0,1,0,8,0,29.9,0,0,0,0,0,0.1,2026-03-08
15635,familiar,web,cierre,0,0,1,1,1,7,71.1,1,1,0,0,0,0.216,2026-03-25
17416,familiar,web,cierre,0,0,1,1,3,7,0,0,0,0,0,1,0.56,2026-03-20
14911,inversor,referido,calificado,0,0,0,0,0,1,95,0,0,0,0,1,0.38,2026-04-03
16766,familiar,referido,contactado,1,1,0,1,6,0,77.4,0,0,0,0,1,0.39,2026-05-02
16279,familiar,web,contactado,1,1,1,1,6,1,66.5,0,0,0,0,0,0.36,2026-03-11
10378,inversor,web,contactado,1,1,1,0,6,2,0,0,0,0,0,0,0.39,2026-05-14
2157,explorador,chat,calificado,0,0,0,0,10,2,51.8,1,1,0,0,0,0.054,2026-03-06
4343,explorador,web,perdido,1,0,0,0,22,2,30.1,0,1,0,1,0,0.0,2026-03-22
12139,inversor,chat,negociacion,1,1,1,1,3,3,61.0,0,0,0,0,1,0.57,2026-04-01
17879,familiar,chat,propuesta,1,1,1,1,3,2,0,0,0,1,0,1,0.384,2026-06-02
14102,inversor,web,negociacion,1,1,0,1,0,4,0,0,0,0,0,1,0.57,2026-05-21
6394,referido,referido,calificado,1,1,0,1,1,3,79.8,0,0,0,0,1,0.65,2026-03-21
10183,inversor,web,contactado,0,0,1,1,6,1,36.2,0,0,1,0,0,0.248,2026-04-14
3468,explorador,web,contactado,0,0,1,0,9,0,0,0,0,1,0,0,0.08,2026-04-16
19525,familiar,web,perdido,1,0,1,1,29,1,33.5,0,1,0,0,0,0.028,2026-04-14
13563,inversor,referido,cierre,1,0,1,0,2,4,66.3,1,0,0,0,0,0.358,2026-05-03
14390,inversor,web,perdido,1,0,1,1,50,2,50.6,0,0,1,1,0,0.025,2026-04-11
17726,familiar,web,perdido,1,1,1,1,29,2,0,0,0,1,0,0,0.088,2026-03-31
9793,referido,referido,negociacion,1,1,0,1,4,3,85.8,1,0,0,1,0,0.141,2026-04-25
9630,referido,referido,negociacion,1,1,1,1,6,5,91.2,0,0,0,0,1,0.65,2026-03-24
13346,inversor,telegram,calificado,1,0,1,1,10,2,0,0,0,0,0,1,0.38,2026-03-10
13486,inversor,web,perdido,0,0,1,0,54,0,38.0,0,1,0,0,0,0.014,2026-05-16
2088,explorador,web,calificado,1,0,1,0,10,1,67.0,0,0,0,1,0,0.059,2026-05-03
9270,referido,referido,cierre,0,0,1,1,2,7,0,0,0,0,0,1,0.65,2026-03-27
17957,familiar,web,calificado,1,0,1,1,4,2,72.8,0,1,1,0,0,0.207,2026-05-03
7215,referido,referido,perdido,1,0,0,1,28,1,0,0,0,0,0,0,0.25,2026-04-24
8418,referido,referido,negociacion,0,0,0,1,2,5,73.9,0,0,0,0,1,0.65,2026-03-30
4985,explorador,chat,perdido,0,0,0,0,31,0,41.6,0,0,0,0,0,0.0,2026-05-14
13902,inversor,chat,perdido,1,1,1,0,50,2,0,0,0,0,0,0,0.12,2026-04-27
14450,inversor,web,calificado,1,1,1,1,3,3,83.7,1,0,0,0,0,0.259,2026-04-14
3232,explorador,telegram,calificado,0,0,0,0,10,3,0,0,0,0,0,0,0.14,2026-03-22
11523,inversor,chat,calificado,1,0,1,1,8,2,50.2,0,0,0,0,1,0.38,2026-04-09
